phi,threshold,region,Y,w,R,wage_bill,capital_income,identity_gap
0.294,0.5,1,1.7097758141952428,-1.4570945740678645,-0.2526812401273783,-1.4570945740678645,-0.2526812401273783,3.4195516283904857
0.296,0.5,1,1.714583561944475,-1.4570103263138388,-0.257573235630636,-1.4570103263138388,-0.257573235630636,3.4291671238889494
0.298,0.5,1,1.7193711228181183,-1.4568454471211882,-0.2625256756969302,-1.4568454471211882,-0.2625256756969302,3.438742245636237
0.3,0.5,1,1.7241379310344829,-1.4565992865636148,-0.26753864447086806,-1.4565992865636148,-0.26753864447086806,3.4482758620689657
0.302,0.5,1,1.728883417933362,-1.4562712077820599,-0.27261221015130216,-1.4562712077820599,-0.27261221015130216,3.457766835866724
0.304,0.5,1,1.7336070120936424,-1.4558605874333495,-0.27774642466029287,-1.4558605874333495,-0.27774642466029287,3.4672140241872844
0.306,0.5,1,1.738308139454032,-1.4553668161392908,-0.2829413233147411,-1.4553668161392908,-0.2829413233147411,3.4766162789080637
0.308,0.5,1,1.7429862234368898,-1.4547892989358766,-0.28819692450101286,-1.4547892989358766,-0.28819692450101286,3.485972446873779
0.31,0.5,1,1.7476406850751487,-1.4541274557222619,-0.29351322935288676,-1.4541274557222619,-0.29351322935288676,3.4952813701502974
0.312,0.5,1,1.7522709431423125,-1.4533807217091557,-0.2988902214331566,-1.4533807217091557,-0.2988902214331566,3.504541886284625
0.314,0.5,1,1.7568764142855138,-1.4525485478662836,-0.3043278664192304,-1.4525485478662836,-0.3043278664192304,3.513752828571028
0.316,0.5,1,1.7614565131616031,-1.451630401368537,-0.30982611179306596,-1.451630401368537,-0.30982611179306596,3.522913026323206
0.318,0.5,1,1.7660106525762564,-1.4506257660404602,-0.31538488653579594,-1.4506257660404602,-0.31538488653579594,3.5320213051525124
0.32,0.5,1,1.7705382436260624,-1.449534142798674,-0.3210041008273881,-1.449534142798674,-0.3210041008273881,3.5410764872521243
0.322,0.5,1,1.7750386958435695,-1.4483550500918678,-0.3266836457517017,-1.4483550500918678,-0.3266836457517017,3.550077391687139
0.324,0.5,1,1.779511417345254,-1.4470880243379591,-0.33242339300729495,-1.4470880243379591,-0.33242339300729495,3.5590228346905084
0.326,0.5,1,1.7839558149823747,-1.4457326203580276,-0.33822319462434686,-1.4457326203580276,-0.33822319462434686,3.5679116299647493
0.328,0.5,1,1.7883712944946781,-1.444288411806621,-0.3440828826880571,-1.444288411806621,-0.3440828826880571,3.5767425889893563
0.33,0.5,1,1.7927572606669058,-1.442754991598017,-0.3500022690688886,-1.442754991598017,-0.3500022690688886,3.5855145213338115
0.332,0.5,1,1.7971131174880675,-1.4411319723280438,-0.35598114516002355,-1.4411319723280438,-0.35598114516002355,3.5942262349761345
0.334,0.5,1,1.8014382683134216,-1.4394189866910243,-0.3620192816223971,-1.4394189866910243,-0.3620192816223971,3.6028765366268427
0.336,0.5,1,1.805732116029123,-1.43761568789144,-0.36811642813768336,-1.43761568789144,-0.36811642813768336,3.611464232058246
0.338,0.5,1,1.809994063219473,-1.435721750049874,-0.37427231316959925,-1.435721750049874,-0.37427231316959925,3.6199881264389466
0.34,0.5,1,1.81422351233672,-1.4337368686028213,-0.38048664373389857,-1.4337368686028213,-0.38048664373389857,3.6284470246734397
0.342,0.5,1,1.8184198658733508,-1.4316607606959262,-0.3867591051774244,-1.4316607606959262,-0.3867591051774244,3.6368397317467016
